,area,jobtype,n_area,n_jobtype_area_,n_sektor_area,n_year,sektor,year
1363,fyn,tekstil,11568,22,1224,193597,industri,2011
1364,fyn,transport,11568,142,1224,193597,industri,2011
1365,fyn,traeindustri,11568,7,1224,193597,industri,2011
1366,fyn,toemrer,11568,72,1224,193597,industri,2011
1367,fyn,design,11568,20,1563,193597,salg,2011
1368,fyn,ejendomsmaegler,11568,19,1563,193597,salg,2011
1369,fyn,grafisk,11568,62,1563,193597,salg,2011
1370,fyn,kommunikation,11568,69,1563,193597,salg,2011
1371,fyn,kultur,11568,42,1563,193597,salg,2011
1372,fyn,marketing,11568,132,1563,193597,salg,2011
1373,fyn,salg,11568,950,1563,193597,salg,2011
1374,fyn,salgskurser,11568,1,1563,193597,salg,2011
1375,fyn,franchise,11568,27,1563,193597,salg,2011
1376,fyn,telemarketing,11568,202,1563,193597,salg,2011
1377,fyn,bibliotek,11568,17,1870,193597,undervisning,2011
1378,fyn,forskning,11568,744,1870,193597,undervisning,2011
1379,fyn,laerer,11568,276,1870,193597,undervisning,2011
1380,fyn,paedagog,11568,707,1870,193597,undervisning,2011
1381,fyn,akademisk,11568,0,1366,193597,kontor,2011
1382,fyn,ejendomsmaegler,11568,19,1366,193597,kontor,2011
1383,fyn,ejendomsservice,11568,47,1366,193597,kontor,2011
1384,fyn,finans,11568,193,1366,193597,kontor,2011
1385,fyn,indkoeb,11568,64,1366,193597,kontor,2011
1386,fyn,jura,11568,46,1366,193597,kontor,2011
1387,fyn,kontor,11568,339,1366,193597,kontor,2011
1388,fyn,kontorkurser,11568,1,1366,193597,kontor,2011
1389,fyn,kontorelev,11568,55,1366,193597,kontor,2011
1390,fyn,logistik,11568,69,1366,193597,kontor,2011
1391,fyn,offentlig,11568,134,1366,193597,kontor,2011
1392,fyn,oversaettelse,11568,28,1366,193597,kontor,2011
1393,fyn,sekretaer,11568,132,1366,193597,kontor,2011
1394,fyn,oekonomi,11568,354,1366,193597,kontor,2011
1395,fyn,laege,11568,416,2148,193597,social,2011
1396,fyn,laegesekretaer,11568,195,2148,193597,social,2011
1397,fyn,pleje,11568,463,2148,193597,social,2011
1398,fyn,psykologi,11568,73,2148,193597,social,2011
1399,fyn,socialraadgivning,11568,122,2148,193597,social,2011
1400,fyn,tandlaege,11568,47,2148,193597,social,2011
1401,fyn,teknisksundhed,11568,53,2148,193597,social,2011
1402,fyn,terapi,11568,114,2148,193597,social,2011
1403,fyn,elev,11568,330,1464,193597,oevrige,2011
1404,fyn,forsvar,11568,0,1464,193597,oevrige,2011
1405,fyn,frivilligt,11568,325,1464,193597,oevrige,2011
1406,fyn,student,11568,341,1464,193597,oevrige,2011
1407,fyn,studiepraktik,11568,55,1464,193597,oevrige,2011
1408,fyn,oevrige,11568,371,1464,193597,oevrige,2011
1409,fyn,kurseroevrige,11568,1,1464,193597,oevrige,2011
1410,region-nordjylland,database,12995,32,745,193597,it,2011
1411,region-nordjylland,itdrift,12995,170,745,193597,it,2011
1412,region-nordjylland,itkurser,12995,1,745,193597,it,2011
1413,region-nordjylland,itledelse,12995,61,745,193597,it,2011
1414,region-nordjylland,internet,12995,60,745,193597,it,2011
1415,region-nordjylland,systemudvikling,12995,408,745,193597,it,2011
1416,region-nordjylland,telekom,12995,31,745,193597,it,2011
1417,region-nordjylland,virksomhedssystemer,12995,130,745,193597,it,2011
1418,region-nordjylland,byggeteknik,12995,223,957,193597,ingenioer,2011
1419,region-nordjylland,elektronik,12995,154,957,193597,ingenioer,2011
1420,region-nordjylland,kemi,12995,124,957,193597,ingenioer,2011
1421,region-nordjylland,teknikledelse,12995,125,957,193597,ingenioer,2011
1422,region-nordjylland,maskiningenioer,12995,300,957,193597,ingenioer,2011
1423,region-nordjylland,medicinal,12995,53,957,193597,ingenioer,2011
1424,region-nordjylland,produktionsteknik,12995,224,957,193597,ingenioer,2011
1425,region-nordjylland,detailledelse,12995,0,1142,193597,ledelse,2011
1426,region-nordjylland,freelancekonsulent,12995,45,1142,193597,ledelse,2011
1427,region-nordjylland,hrkurser,12995,1,1142,193597,ledelse,2011
1428,region-nordjylland,itledelse,12995,61,1142,193597,ledelse,2011
1429,region-nordjylland,institutions,12995,113,1142,193597,ledelse,2011
1430,region-nordjylland,leder,12995,353,1142,193597,ledelse,2011
1431,region-nordjylland,teknikledelse,12995,125,1142,193597,ledelse,2011
1432,region-nordjylland,personale,12995,92,1142,193597,ledelse,2011
1433,region-nordjylland,projektledelse,12995,263,1142,193597,ledelse,2011
1434,region-nordjylland,salgschef,12995,110,1142,193597,ledelse,2011
1435,region-nordjylland,topledelse,12995,30,1142,193597,ledelse,2011
1436,region-nordjylland,virksomhedsudvikling,12995,0,1142,193597,ledelse,2011
1437,region-nordjylland,oekonomichef,12995,43,1142,193597,ledelse,2011
1438,region-nordjylland,bud,12995,23,2729,193597,handel,2011
1439,region-nordjylland,boernepasning,12995,56,2729,193597,handel,2011
1440,region-nordjylland,detailhandel,12995,1242,2729,193597,handel,2011
1441,region-nordjylland,ejendomsservice,12995,52,2729,193597,handel,2011
1442,region-nordjylland,frisoer,12995,54,2729,193597,handel,2011
1443,region-nordjylland,hotel,12995,750,2729,193597,handel,2011
1444,region-nordjylland,rengoering,12995,506,2729,193597,handel,2011
1445,region-nordjylland,service,12995,136,2729,193597,handel,2011
1446,region-nordjylland,sikkerhed,12995,37,2729,193597,handel,2011
1447,region-nordjylland,blik,12995,68,1495,193597,industri,2011
1448,region-nordjylland,byggeri,12995,132,1495,193597,industri,2011
1449,region-nordjylland,elektriker,12995,142,1495,193597,industri,2011
1450,region-nordjylland,industri,12995,141,1495,193597,industri,2011
1451,region-nordjylland,jern,12995,225,1495,193597,industri,2011
1452,region-nordjylland,lager,12995,94,1495,193597,industri,2011
1453,region-nordjylland,landbrug,12995,106,1495,193597,industri,2011
1454,region-nordjylland,maling,12995,37,1495,193597,industri,2011
1455,region-nordjylland,mekanik,12995,162,1495,193597,industri,2011
1456,region-nordjylland,naeringsmiddel,12995,176,1495,193597,industri,2011
1457,region-nordjylland,tekstil,12995,40,1495,193597,industri,2011
1458,region-nordjylland,transport,12995,169,1495,193597,industri,2011
1459,region-nordjylland,traeindustri,12995,19,1495,193597,industri,2011
1460,region-nordjylland,toemrer,12995,117,1495,193597,industri,2011
1461,region-nordjylland,design,12995,10,1545,193597,salg,2011
1462,region-nordjylland,ejendomsmaegler,12995,21,1545,193597,salg,2011
1463,region-nordjylland,grafisk,12995,68,1545,193597,salg,2011
1464,region-nordjylland,kommunikation,12995,54,1545,193597,salg,2011
1465,region-nordjylland,kultur,12995,92,1545,193597,salg,2011
1466,region-nordjylland,marketing,12995,103,1545,193597,salg,2011
1467,region-nordjylland,salg,12995,1024,1545,193597,salg,2011
1468,region-nordjylland,salgskurser,12995,1,1545,193597,salg,2011
1469,region-nordjylland,franchise,12995,25,1545,193597,salg,2011
1470,region-nordjylland,telemarketing,12995,97,1545,193597,salg,2011
1471,region-nordjylland,bibliotek,12995,22,2081,193597,undervisning,2011
1472,region-nordjylland,forskning,12995,679,2081,193597,undervisning,2011
1473,region-nordjylland,laerer,12995,389,2081,193597,undervisning,2011
1474,region-nordjylland,paedagog,12995,858,2081,193597,undervisning,2011
1475,region-nordjylland,akademisk,12995,0,1633,193597,kontor,2011
1476,region-nordjylland,ejendomsmaegler,12995,21,1633,193597,kontor,2011
1477,region-nordjylland,ejendomsservice,12995,52,1633,193597,kontor,2011
1478,region-nordjylland,finans,12995,169,1633,193597,kontor,2011
1479,region-nordjylland,indkoeb,12995,95,1633,193597,kontor,2011
1480,region-nordjylland,jura,12995,54,1633,193597,kontor,2011
1481,region-nordjylland,kontor,12995,445,1633,193597,kontor,2011
1482,region-nordjylland,kontorkurser,12995,1,1633,193597,kontor,2011
1483,region-nordjylland,kontorelev,12995,104,1633,193597,kontor,2011
1484,region-nordjylland,logistik,12995,114,1633,193597,kontor,2011
1485,region-nordjylland,offentlig,12995,142,1633,193597,kontor,2011
1486,region-nordjylland,oversaettelse,12995,22,1633,193597,kontor,2011
1487,region-nordjylland,sekretaer,12995,154,1633,193597,kontor,2011
1488,region-nordjylland,oekonomi,12995,366,1633,193597,kontor,2011
1489,region-nordjylland,laege,12995,349,2021,193597,social,2011
1490,region-nordjylland,laegesekretaer,12995,91,2021,193597,social,2011
1491,region-nordjylland,pleje,12995,642,2021,193597,social,2011
1492,region-nordjylland,psykologi,12995,78,2021,193597,social,2011
1493,region-nordjylland,socialraadgivning,12995,213,2021,193597,social,2011
1494,region-nordjylland,tandlaege,12995,63,2021,193597,social,2011
1495,region-nordjylland,teknisksundhed,12995,25,2021,193597,social,2011
1496,region-nordjylland,terapi,12995,127,2021,193597,social,2011
1497,region-nordjylland,elev,12995,410,1492,193597,oevrige,2011
1498,region-nordjylland,forsvar,12995,0,1492,193597,oevrige,2011
1499,region-nordjylland,frivilligt,12995,134,1492,193597,oevrige,2011
1500,region-nordjylland,student,12995,272,1492,193597,oevrige,2011
1501,region-nordjylland,studiepraktik,12995,98,1492,193597,oevrige,2011
1502,region-nordjylland,oevrige,12995,483,1492,193597,oevrige,2011
1503,region-nordjylland,kurseroevrige,12995,1,1492,193597,oevrige,2011
1504,region-midtjylland,database,36632,74,2528,193597,it,2011
1505,region-midtjylland,itdrift,36632,485,2528,193597,it,2011
1506,region-midtjylland,itkurser,36632,1,2528,193597,it,2011
1507,region-midtjylland,itledelse,36632,224,2528,193597,it,2011
1508,region-midtjylland,internet,36632,175,2528,193597,it,2011
1509,region-midtjylland,systemudvikling,36632,1475,2528,193597,it,2011
1510,region-midtjylland,telekom,36632,42,2528,193597,it,2011
1511,region-midtjylland,virksomhedssystemer,36632,493,2528,193597,it,2011
1512,region-midtjylland,byggeteknik,36632,715,3995,193597,ingenioer,2011
1513,region-midtjylland,elektronik,36632,930,3995,193597,ingenioer,2011
1514,region-midtjylland,kemi,36632,446,3995,193597,ingenioer,2011
1515,region-midtjylland,teknikledelse,36632,458,3995,193597,ingenioer,2011
1516,region-midtjylland,maskiningenioer,36632,1364,3995,193597,ingenioer,2011
1517,region-midtjylland,medicinal,36632,190,3995,193597,ingenioer,2011
1518,region-midtjylland,produktionsteknik,36632,1102,3995,193597,ingenioer,2011
1519,region-midtjylland,detailledelse,36632,0,3894,193597,ledelse,2011
1520,region-midtjylland,freelancekonsulent,36632,98,3894,193597,ledelse,2011
1521,region-midtjylland,hrkurser,36632,1,3894,193597,ledelse,2011
1522,region-midtjylland,itledelse,36632,224,3894,193597,ledelse,2011
1523,region-midtjylland,institutions,36632,250,3894,193597,ledelse,2011
1524,region-midtjylland,leder,36632,1001,3894,193597,ledelse,2011
1525,region-midtjylland,teknikledelse,36632,458,3894,193597,ledelse,2011
1526,region-midtjylland,personale,36632,332,3894,193597,ledelse,2011
1527,region-midtjylland,projektledelse,36632,1173,3894,193597,ledelse,2011
1528,region-midtjylland,salgschef,36632,422,3894,193597,ledelse,2011
1529,region-midtjylland,topledelse,36632,62,3894,193597,ledelse,2011
1530,region-midtjylland,virksomhedsudvikling,36632,0,3894,193597,ledelse,2011
1531,region-midtjylland,oekonomichef,36632,132,3894,193597,ledelse,2011
1532,region-midtjylland,bud,36632,83,7321,193597,handel,2011
1533,region-midtjylland,boernepasning,36632,97,7321,193597,handel,2011
1534,region-midtjylland,detailhandel,36632,3476,7321,193597,handel,2011
1535,region-midtjylland,ejendomsservice,36632,127,7321,193597,handel,2011
1536,region-midtjylland,frisoer,36632,101,7321,193597,handel,2011
1537,region-midtjylland,hotel,36632,1836,7321,193597,handel,2011
1538,region-midtjylland,rengoering,36632,1474,7321,193597,handel,2011
1539,region-midtjylland,service,36632,343,7321,193597,handel,2011
1540,region-midtjylland,sikkerhed,36632,94,7321,193597,handel,2011
1541,region-midtjylland,blik,36632,263,4631,193597,industri,2011
1542,region-midtjylland,byggeri,36632,543,4631,193597,industri,2011
1543,region-midtjylland,elektriker,36632,484,4631,193597,industri,2011
1544,region-midtjylland,industri,36632,460,4631,193597,industri,2011
1545,region-midtjylland,jern,36632,643,4631,193597,industri,2011
1546,region-midtjylland,lager,36632,393,4631,193597,industri,2011
1547,region-midtjylland,landbrug,36632,325,4631,193597,industri,2011
1548,region-midtjylland,maling,36632,116,4631,193597,industri,2011
1549,region-midtjylland,mekanik,36632,434,4631,193597,industri,2011
1550,region-midtjylland,naeringsmiddel,36632,340,4631,193597,industri,2011
1551,region-midtjylland,tekstil,36632,147,4631,193597,industri,2011
1552,region-midtjylland,transport,36632,594,4631,193597,industri,2011
1553,region-midtjylland,traeindustri,36632,78,4631,193597,industri,2011
1554,region-midtjylland,toemrer,36632,222,4631,193597,industri,2011
1555,region-midtjylland,design,36632,116,4523,193597,salg,2011
1556,region-midtjylland,ejendomsmaegler,36632,78,4523,193597,salg,2011
1557,region-midtjylland,grafisk,36632,277,4523,193597,salg,2011
1558,region-midtjylland,kommunikation,36632,225,4523,193597,salg,2011
1559,region-midtjylland,kultur,36632,233,4523,193597,salg,2011
1560,region-midtjylland,marketing,36632,544,4523,193597,salg,2011
1561,region-midtjylland,salg,36632,2364,4523,193597,salg,2011
1562,region-midtjylland,salgskurser,36632,2,4523,193597,salg,2011
1563,region-midtjylland,franchise,36632,32,4523,193597,salg,2011
1564,region-midtjylland,telemarketing,36632,428,4523,193597,salg,2011
1565,region-midtjylland,bibliotek,36632,51,3934,193597,undervisning,2011
1566,region-midtjylland,forskning,36632,918,3934,193597,undervisning,2011
1567,region-midtjylland,laerer,36632,764,3934,193597,undervisning,2011
1568,region-midtjylland,paedagog,36632,1860,3934,193597,undervisning,2011
1569,region-midtjylland,akademisk,36632,0,5454,193597,kontor,2011
1570,region-midtjylland,ejendomsmaegler,36632,78,5454,193597,kontor,2011
1571,region-midtjylland,ejendomsservice,36632,127,5454,193597,kontor,2011
1572,region-midtjylland,finans,36632,618,5454,193597,kontor,2011
1573,region-midtjylland,indkoeb,36632,478,5454,193597,kontor,2011
1574,region-midtjylland,jura,36632,190,5454,193597,kontor,2011
1575,region-midtjylland,kontor,36632,1459,5454,193597,kontor,2011
1576,region-midtjylland,kontorkurser,36632,1,5454,193597,kontor,2011
1577,region-midtjylland,kontorelev,36632,287,5454,193597,kontor,2011
1578,region-midtjylland,logistik,36632,436,5454,193597,kontor,2011
1579,region-midtjylland,offentlig,36632,268,5454,193597,kontor,2011
1580,region-midtjylland,oversaettelse,36632,76,5454,193597,kontor,2011
1581,region-midtjylland,sekretaer,36632,355,5454,193597,kontor,2011
1582,region-midtjylland,oekonomi,36632,1421,5454,193597,kontor,2011
1583,region-midtjylland,laege,36632,1037,4590,193597,social,2011
1584,region-midtjylland,laegesekretaer,36632,343,4590,193597,social,2011
1585,region-midtjylland,pleje,36632,1276,4590,193597,social,2011
1586,region-midtjylland,psykologi,36632,217,4590,193597,social,2011
1587,region-midtjylland,socialraadgivning,36632,321,4590,193597,social,2011
1588,region-midtjylland,tandlaege,36632,169,4590,193597,social,2011
1589,region-midtjylland,teknisksundhed,36632,50,4590,193597,social,2011
1590,region-midtjylland,terapi,36632,262,4590,193597,social,2011
1591,region-midtjylland,elev,36632,893,3934,193597,oevrige,2011
1592,region-midtjylland,forsvar,36632,0,3934,193597,oevrige,2011
1593,region-midtjylland,frivilligt,36632,334,3934,193597,oevrige,2011
1594,region-midtjylland,student,36632,859,3934,193597,oevrige,2011
1595,region-midtjylland,studiepraktik,36632,279,3934,193597,oevrige,2011
1596,region-midtjylland,oevrige,36632,1317,3934,193597,oevrige,2011
1597,region-midtjylland,kurseroevrige,36632,1,3934,193597,oevrige,2011
1598,sydjylland,database,21662,29,1385,193597,it,2011
1599,sydjylland,itdrift,21662,260,1385,193597,it,2011
1600,sydjylland,itkurser,21662,1,1385,193597,it,2011
1601,sydjylland,itledelse,21662,224,1385,193597,it,2011
1602,sydjylland,internet,21662,68,1385,193597,it,2011
1603,sydjylland,systemudvikling,21662,758,1385,193597,it,2011
1604,sydjylland,telekom,21662,45,1385,193597,it,2011
1605,sydjylland,virksomhedssystemer,21662,207,1385,193597,it,2011
1606,sydjylland,byggeteknik,21662,438,2425,193597,ingenioer,2011
1607,sydjylland,elektronik,21662,574,2425,193597,ingenioer,2011
1608,sydjylland,kemi,21662,301,2425,193597,ingenioer,2011
1609,sydjylland,teknikledelse,21662,290,2425,193597,ingenioer,2011
1610,sydjylland,maskiningenioer,21662,774,2425,193597,ingenioer,2011
1611,sydjylland,medicinal,21662,107,2425,193597,ingenioer,2011
1612,sydjylland,produktionsteknik,21662,624,2425,193597,ingenioer,2011
1613,sydjylland,detailledelse,21662,0,2601,193597,ledelse,2011
1614,sydjylland,freelancekonsulent,21662,49,2601,193597,ledelse,2011
1615,sydjylland,hrkurser,21662,2,2601,193597,ledelse,2011
1616,sydjylland,itledelse,21662,224,2601,193597,ledelse,2011
1617,sydjylland,institutions,21662,124,2601,193597,ledelse,2011
1618,sydjylland,leder,21662,910,2601,193597,ledelse,2011
1619,sydjylland,teknikledelse,21662,290,2601,193597,ledelse,2011
1620,sydjylland,personale,21662,205,2601,193597,ledelse,2011
1621,sydjylland,projektledelse,21662,622,2601,193597,ledelse,2011
1622,sydjylland,salgschef,21662,243,2601,193597,ledelse,2011
1623,sydjylland,topledelse,21662,54,2601,193597,ledelse,2011
1624,sydjylland,virksomhedsudvikling,21662,0,2601,193597,ledelse,2011
1625,sydjylland,oekonomichef,21662,93,2601,193597,ledelse,2011
1626,sydjylland,bud,21662,30,4000,193597,handel,2011
1627,sydjylland,boernepasning,21662,66,4000,193597,handel,2011
1628,sydjylland,detailhandel,21662,1910,4000,193597,handel,2011
1629,sydjylland,ejendomsservice,21662,73,4000,193597,handel,2011
1630,sydjylland,frisoer,21662,80,4000,193597,handel,2011
1631,sydjylland,hotel,21662,1019,4000,193597,handel,2011
1632,sydjylland,rengoering,21662,705,4000,193597,handel,2011
1633,sydjylland,service,21662,195,4000,193597,handel,2011
1634,sydjylland,sikkerhed,21662,62,4000,193597,handel,2011
1635,sydjylland,blik,21662,155,2861,193597,industri,2011
1636,sydjylland,byggeri,21662,337,2861,193597,industri,2011
1637,sydjylland,elektriker,21662,290,2861,193597,industri,2011
1638,sydjylland,industri,21662,265,2861,193597,industri,2011
1639,sydjylland,jern,21662,360,2861,193597,industri,2011
1640,sydjylland,lager,21662,326,2861,193597,industri,2011
1641,sydjylland,landbrug,21662,177,2861,193597,industri,2011
1642,sydjylland,maling,21662,75,2861,193597,industri,2011
1643,sydjylland,mekanik,21662,321,2861,193597,industri,2011
1644,sydjylland,naeringsmiddel,21662,208,2861,193597,industri,2011
1645,sydjylland,tekstil,21662,58,2861,193597,industri,2011
1646,sydjylland,transport,21662,408,2861,193597,industri,2011
1647,sydjylland,traeindustri,21662,27,2861,193597,industri,2011
1648,sydjylland,toemrer,21662,125,2861,193597,industri,2011
1649,sydjylland,design,21662,25,2473,193597,salg,2011
1650,sydjylland,ejendomsmaegler,21662,36,2473,193597,salg,2011
