,n_jobtype_area_,n_year,n_sektor_area,n_area,jobtype,sektor,area,year
1405,822,307829,2289,15579,frivilligt,oevrige,fyn,2015
1406,569,307829,2289,15579,student,oevrige,fyn,2015
1407,106,307829,2289,15579,studiepraktik,oevrige,fyn,2015
1408,493,307829,2289,15579,oevrige,oevrige,fyn,2015
1409,3,307829,2289,15579,kurseroevrige,oevrige,fyn,2015
1410,93,307829,911,18660,database,it,region-nordjylland,2015
1411,272,307829,911,18660,itdrift,it,region-nordjylland,2015
1412,61,307829,911,18660,itkurser,it,region-nordjylland,2015
1413,116,307829,911,18660,itledelse,it,region-nordjylland,2015
1414,114,307829,911,18660,internet,it,region-nordjylland,2015
1415,472,307829,911,18660,systemudvikling,it,region-nordjylland,2015
1416,80,307829,911,18660,telekom,it,region-nordjylland,2015
1417,146,307829,911,18660,virksomhedssystemer,it,region-nordjylland,2015
1418,405,307829,1319,18660,byggeteknik,ingenioer,region-nordjylland,2015
1419,267,307829,1319,18660,elektronik,ingenioer,region-nordjylland,2015
1420,209,307829,1319,18660,kemi,ingenioer,region-nordjylland,2015
1421,168,307829,1319,18660,teknikledelse,ingenioer,region-nordjylland,2015
1422,369,307829,1319,18660,maskiningenioer,ingenioer,region-nordjylland,2015
1423,169,307829,1319,18660,medicinal,ingenioer,region-nordjylland,2015
1424,379,307829,1319,18660,produktionsteknik,ingenioer,region-nordjylland,2015
1425,0,307829,1649,18660,detailledelse,ledelse,region-nordjylland,2015
1426,120,307829,1649,18660,freelancekonsulent,ledelse,region-nordjylland,2015
1427,4,307829,1649,18660,hrkurser,ledelse,region-nordjylland,2015
1428,116,307829,1649,18660,itledelse,ledelse,region-nordjylland,2015
1429,211,307829,1649,18660,institutions,ledelse,region-nordjylland,2015
1430,512,307829,1649,18660,leder,ledelse,region-nordjylland,2015
1431,168,307829,1649,18660,teknikledelse,ledelse,region-nordjylland,2015
1432,225,307829,1649,18660,personale,ledelse,region-nordjylland,2015
1433,418,307829,1649,18660,projektledelse,ledelse,region-nordjylland,2015
1434,176,307829,1649,18660,salgschef,ledelse,region-nordjylland,2015
1435,32,307829,1649,18660,topledelse,ledelse,region-nordjylland,2015
1436,0,307829,1649,18660,virksomhedsudvikling,ledelse,region-nordjylland,2015
1437,115,307829,1649,18660,oekonomichef,ledelse,region-nordjylland,2015
1438,94,307829,3014,18660,bud,handel,region-nordjylland,2015
1439,125,307829,3014,18660,boernepasning,handel,region-nordjylland,2015
1440,1437,307829,3014,18660,detailhandel,handel,region-nordjylland,2015
1441,121,307829,3014,18660,ejendomsservice,handel,region-nordjylland,2015
1442,123,307829,3014,18660,frisoer,handel,region-nordjylland,2015
1443,884,307829,3014,18660,hotel,handel,region-nordjylland,2015
1444,454,307829,3014,18660,rengoering,handel,region-nordjylland,2015
1445,122,307829,3014,18660,service,handel,region-nordjylland,2015
1446,105,307829,3014,18660,sikkerhed,handel,region-nordjylland,2015
1447,166,307829,2316,18660,blik,industri,region-nordjylland,2015
1448,192,307829,2316,18660,byggeri,industri,region-nordjylland,2015
1449,389,307829,2316,18660,elektriker,industri,region-nordjylland,2015
1450,200,307829,2316,18660,industri,industri,region-nordjylland,2015
1451,353,307829,2316,18660,jern,industri,region-nordjylland,2015
1452,202,307829,2316,18660,lager,industri,region-nordjylland,2015
1453,179,307829,2316,18660,landbrug,industri,region-nordjylland,2015
1454,122,307829,2316,18660,maling,industri,region-nordjylland,2015
1455,357,307829,2316,18660,mekanik,industri,region-nordjylland,2015
1456,266,307829,2316,18660,naeringsmiddel,industri,region-nordjylland,2015
1457,100,307829,2316,18660,tekstil,industri,region-nordjylland,2015
1458,348,307829,2316,18660,transport,industri,region-nordjylland,2015
1459,112,307829,2316,18660,traeindustri,industri,region-nordjylland,2015
1460,213,307829,2316,18660,toemrer,industri,region-nordjylland,2015
1461,81,307829,2067,18660,design,salg,region-nordjylland,2015
1462,136,307829,2067,18660,ejendomsmaegler,salg,region-nordjylland,2015
1463,111,307829,2067,18660,grafisk,salg,region-nordjylland,2015
1464,88,307829,2067,18660,kommunikation,salg,region-nordjylland,2015
1465,245,307829,2067,18660,kultur,salg,region-nordjylland,2015
1466,154,307829,2067,18660,marketing,salg,region-nordjylland,2015
1467,1366,307829,2067,18660,salg,salg,region-nordjylland,2015
1468,0,307829,2067,18660,salgskurser,salg,region-nordjylland,2015
1469,41,307829,2067,18660,franchise,salg,region-nordjylland,2015
1470,83,307829,2067,18660,telemarketing,salg,region-nordjylland,2015
1471,89,307829,3505,18660,bibliotek,undervisning,region-nordjylland,2015
1472,844,307829,3505,18660,forskning,undervisning,region-nordjylland,2015
1473,1012,307829,3505,18660,laerer,undervisning,region-nordjylland,2015
1474,1418,307829,3505,18660,paedagog,undervisning,region-nordjylland,2015
1475,0,307829,2732,18660,akademisk,kontor,region-nordjylland,2015
1476,136,307829,2732,18660,ejendomsmaegler,kontor,region-nordjylland,2015
1477,121,307829,2732,18660,ejendomsservice,kontor,region-nordjylland,2015
1478,296,307829,2732,18660,finans,kontor,region-nordjylland,2015
1479,160,307829,2732,18660,indkoeb,kontor,region-nordjylland,2015
1480,134,307829,2732,18660,jura,kontor,region-nordjylland,2015
1481,984,307829,2732,18660,kontor,kontor,region-nordjylland,2015
1482,5,307829,2732,18660,kontorkurser,kontor,region-nordjylland,2015
1483,186,307829,2732,18660,kontorelev,kontor,region-nordjylland,2015
1484,200,307829,2732,18660,logistik,kontor,region-nordjylland,2015
1485,340,307829,2732,18660,offentlig,kontor,region-nordjylland,2015
1486,131,307829,2732,18660,oversaettelse,kontor,region-nordjylland,2015
1487,216,307829,2732,18660,sekretaer,kontor,region-nordjylland,2015
1488,605,307829,2732,18660,oekonomi,kontor,region-nordjylland,2015
1489,503,307829,3378,18660,laege,social,region-nordjylland,2015
1490,164,307829,3378,18660,laegesekretaer,social,region-nordjylland,2015
1491,1130,307829,3378,18660,pleje,social,region-nordjylland,2015
1492,203,307829,3378,18660,psykologi,social,region-nordjylland,2015
1493,467,307829,3378,18660,socialraadgivning,social,region-nordjylland,2015
1494,159,307829,3378,18660,tandlaege,social,region-nordjylland,2015
1495,97,307829,3378,18660,teknisksundhed,social,region-nordjylland,2015
1496,225,307829,3378,18660,terapi,social,region-nordjylland,2015
1497,321,307829,2235,18660,elev,oevrige,region-nordjylland,2015
1498,0,307829,2235,18660,forsvar,oevrige,region-nordjylland,2015
1499,400,307829,2235,18660,frivilligt,oevrige,region-nordjylland,2015
1500,462,307829,2235,18660,student,oevrige,region-nordjylland,2015
1501,85,307829,2235,18660,studiepraktik,oevrige,region-nordjylland,2015
1502,818,307829,2235,18660,oevrige,oevrige,region-nordjylland,2015
1503,8,307829,2235,18660,kurseroevrige,oevrige,region-nordjylland,2015
1504,173,307829,3508,50044,database,it,region-midtjylland,2015
1505,696,307829,3508,50044,itdrift,it,region-midtjylland,2015
1506,69,307829,3508,50044,itkurser,it,region-midtjylland,2015
1507,416,307829,3508,50044,itledelse,it,region-midtjylland,2015
1508,382,307829,3508,50044,internet,it,region-midtjylland,2015
1509,2099,307829,3508,50044,systemudvikling,it,region-midtjylland,2015
1510,112,307829,3508,50044,telekom,it,region-midtjylland,2015
1511,513,307829,3508,50044,virksomhedssystemer,it,region-midtjylland,2015
1512,1114,307829,3913,50044,byggeteknik,ingenioer,region-midtjylland,2015
1513,918,307829,3913,50044,elektronik,ingenioer,region-midtjylland,2015
1514,421,307829,3913,50044,kemi,ingenioer,region-midtjylland,2015
1515,435,307829,3913,50044,teknikledelse,ingenioer,region-midtjylland,2015
1516,1130,307829,3913,50044,maskiningenioer,ingenioer,region-midtjylland,2015
1517,406,307829,3913,50044,medicinal,ingenioer,region-midtjylland,2015
1518,999,307829,3913,50044,produktionsteknik,ingenioer,region-midtjylland,2015
1519,0,307829,4566,50044,detailledelse,ledelse,region-midtjylland,2015
1520,231,307829,4566,50044,freelancekonsulent,ledelse,region-midtjylland,2015
1521,11,307829,4566,50044,hrkurser,ledelse,region-midtjylland,2015
1522,416,307829,4566,50044,itledelse,ledelse,region-midtjylland,2015
1523,350,307829,4566,50044,institutions,ledelse,region-midtjylland,2015
1524,1302,307829,4566,50044,leder,ledelse,region-midtjylland,2015
1525,435,307829,4566,50044,teknikledelse,ledelse,region-midtjylland,2015
1526,442,307829,4566,50044,personale,ledelse,region-midtjylland,2015
1527,1473,307829,4566,50044,projektledelse,ledelse,region-midtjylland,2015
1528,393,307829,4566,50044,salgschef,ledelse,region-midtjylland,2015
1529,76,307829,4566,50044,topledelse,ledelse,region-midtjylland,2015
1530,0,307829,4566,50044,virksomhedsudvikling,ledelse,region-midtjylland,2015
1531,196,307829,4566,50044,oekonomichef,ledelse,region-midtjylland,2015
1532,150,307829,8271,50044,bud,handel,region-midtjylland,2015
1533,181,307829,8271,50044,boernepasning,handel,region-midtjylland,2015
1534,3796,307829,8271,50044,detailhandel,handel,region-midtjylland,2015
1535,232,307829,8271,50044,ejendomsservice,handel,region-midtjylland,2015
1536,184,307829,8271,50044,frisoer,handel,region-midtjylland,2015
1537,2129,307829,8271,50044,hotel,handel,region-midtjylland,2015
1538,1670,307829,8271,50044,rengoering,handel,region-midtjylland,2015
1539,328,307829,8271,50044,service,handel,region-midtjylland,2015
1540,189,307829,8271,50044,sikkerhed,handel,region-midtjylland,2015
1541,392,307829,6216,50044,blik,industri,region-midtjylland,2015
1542,587,307829,6216,50044,byggeri,industri,region-midtjylland,2015
1543,839,307829,6216,50044,elektriker,industri,region-midtjylland,2015
1544,601,307829,6216,50044,industri,industri,region-midtjylland,2015
1545,731,307829,6216,50044,jern,industri,region-midtjylland,2015
1546,474,307829,6216,50044,lager,industri,region-midtjylland,2015
1547,446,307829,6216,50044,landbrug,industri,region-midtjylland,2015
1548,211,307829,6216,50044,maling,industri,region-midtjylland,2015
1549,876,307829,6216,50044,mekanik,industri,region-midtjylland,2015
1550,589,307829,6216,50044,naeringsmiddel,industri,region-midtjylland,2015
1551,162,307829,6216,50044,tekstil,industri,region-midtjylland,2015
1552,977,307829,6216,50044,transport,industri,region-midtjylland,2015
1553,269,307829,6216,50044,traeindustri,industri,region-midtjylland,2015
1554,371,307829,6216,50044,toemrer,industri,region-midtjylland,2015
1555,166,307829,5596,50044,design,salg,region-midtjylland,2015
1556,216,307829,5596,50044,ejendomsmaegler,salg,region-midtjylland,2015
1557,265,307829,5596,50044,grafisk,salg,region-midtjylland,2015
1558,346,307829,5596,50044,kommunikation,salg,region-midtjylland,2015
1559,416,307829,5596,50044,kultur,salg,region-midtjylland,2015
1560,666,307829,5596,50044,marketing,salg,region-midtjylland,2015
1561,3248,307829,5596,50044,salg,salg,region-midtjylland,2015
1562,8,307829,5596,50044,salgskurser,salg,region-midtjylland,2015
1563,56,307829,5596,50044,franchise,salg,region-midtjylland,2015
1564,481,307829,5596,50044,telemarketing,salg,region-midtjylland,2015
1565,128,307829,7524,50044,bibliotek,undervisning,region-midtjylland,2015
1566,1642,307829,7524,50044,forskning,undervisning,region-midtjylland,2015
1567,2158,307829,7524,50044,laerer,undervisning,region-midtjylland,2015
1568,3229,307829,7524,50044,paedagog,undervisning,region-midtjylland,2015
1569,0,307829,7568,50044,akademisk,kontor,region-midtjylland,2015
1570,216,307829,7568,50044,ejendomsmaegler,kontor,region-midtjylland,2015
1571,232,307829,7568,50044,ejendomsservice,kontor,region-midtjylland,2015
1572,775,307829,7568,50044,finans,kontor,region-midtjylland,2015
1573,557,307829,7568,50044,indkoeb,kontor,region-midtjylland,2015
1574,301,307829,7568,50044,jura,kontor,region-midtjylland,2015
1575,2445,307829,7568,50044,kontor,kontor,region-midtjylland,2015
1576,45,307829,7568,50044,kontorkurser,kontor,region-midtjylland,2015
1577,400,307829,7568,50044,kontorelev,kontor,region-midtjylland,2015
1578,606,307829,7568,50044,logistik,kontor,region-midtjylland,2015
1579,717,307829,7568,50044,offentlig,kontor,region-midtjylland,2015
1580,373,307829,7568,50044,oversaettelse,kontor,region-midtjylland,2015
1581,434,307829,7568,50044,sekretaer,kontor,region-midtjylland,2015
1582,1730,307829,7568,50044,oekonomi,kontor,region-midtjylland,2015
1583,1124,307829,7874,50044,laege,social,region-midtjylland,2015
1584,305,307829,7874,50044,laegesekretaer,social,region-midtjylland,2015
1585,2468,307829,7874,50044,pleje,social,region-midtjylland,2015
1586,352,307829,7874,50044,psykologi,social,region-midtjylland,2015
1587,703,307829,7874,50044,socialraadgivning,social,region-midtjylland,2015
1588,297,307829,7874,50044,tandlaege,social,region-midtjylland,2015
1589,134,307829,7874,50044,teknisksundhed,social,region-midtjylland,2015
1590,577,307829,7874,50044,terapi,social,region-midtjylland,2015
1591,611,307829,6053,50044,elev,oevrige,region-midtjylland,2015
1592,0,307829,6053,50044,forsvar,oevrige,region-midtjylland,2015
1593,1512,307829,6053,50044,frivilligt,oevrige,region-midtjylland,2015
1594,778,307829,6053,50044,student,oevrige,region-midtjylland,2015
1595,530,307829,6053,50044,studiepraktik,oevrige,region-midtjylland,2015
1596,2299,307829,6053,50044,oevrige,oevrige,region-midtjylland,2015
1597,21,307829,6053,50044,kurseroevrige,oevrige,region-midtjylland,2015
1598,100,307829,1806,27853,database,it,sydjylland,2015
1599,379,307829,1806,27853,itdrift,it,sydjylland,2015
1600,49,307829,1806,27853,itkurser,it,sydjylland,2015
1601,191,307829,1806,27853,itledelse,it,sydjylland,2015
1602,218,307829,1806,27853,internet,it,sydjylland,2015
1603,1063,307829,1806,27853,systemudvikling,it,sydjylland,2015
1604,74,307829,1806,27853,telekom,it,sydjylland,2015
1605,250,307829,1806,27853,virksomhedssystemer,it,sydjylland,2015
1606,710,307829,2857,27853,byggeteknik,ingenioer,sydjylland,2015
1607,598,307829,2857,27853,elektronik,ingenioer,sydjylland,2015
1608,326,307829,2857,27853,kemi,ingenioer,sydjylland,2015
1609,364,307829,2857,27853,teknikledelse,ingenioer,sydjylland,2015
1610,889,307829,2857,27853,maskiningenioer,ingenioer,sydjylland,2015
1611,216,307829,2857,27853,medicinal,ingenioer,sydjylland,2015
1612,879,307829,2857,27853,produktionsteknik,ingenioer,sydjylland,2015
1613,0,307829,3246,27853,detailledelse,ledelse,sydjylland,2015
1614,386,307829,3246,27853,freelancekonsulent,ledelse,sydjylland,2015
1615,1,307829,3246,27853,hrkurser,ledelse,sydjylland,2015
1616,191,307829,3246,27853,itledelse,ledelse,sydjylland,2015
1617,203,307829,3246,27853,institutions,ledelse,sydjylland,2015
1618,905,307829,3246,27853,leder,ledelse,sydjylland,2015
1619,364,307829,3246,27853,teknikledelse,ledelse,sydjylland,2015
1620,380,307829,3246,27853,personale,ledelse,sydjylland,2015
1621,953,307829,3246,27853,projektledelse,ledelse,sydjylland,2015
1622,202,307829,3246,27853,salgschef,ledelse,sydjylland,2015
1623,51,307829,3246,27853,topledelse,ledelse,sydjylland,2015
1624,0,307829,3246,27853,virksomhedsudvikling,ledelse,sydjylland,2015
1625,143,307829,3246,27853,oekonomichef,ledelse,sydjylland,2015
1626,63,307829,4224,27853,bud,handel,sydjylland,2015
1627,113,307829,4224,27853,boernepasning,handel,sydjylland,2015
1628,1942,307829,4224,27853,detailhandel,handel,sydjylland,2015
1629,134,307829,4224,27853,ejendomsservice,handel,sydjylland,2015
1630,133,307829,4224,27853,frisoer,handel,sydjylland,2015
1631,1088,307829,4224,27853,hotel,handel,sydjylland,2015
1632,801,307829,4224,27853,rengoering,handel,sydjylland,2015
1633,246,307829,4224,27853,service,handel,sydjylland,2015
1634,136,307829,4224,27853,sikkerhed,handel,sydjylland,2015
1635,255,307829,4297,27853,blik,industri,sydjylland,2015
1636,312,307829,4297,27853,byggeri,industri,sydjylland,2015
1637,621,307829,4297,27853,elektriker,industri,sydjylland,2015
1638,422,307829,4297,27853,industri,industri,sydjylland,2015
1639,582,307829,4297,27853,jern,industri,sydjylland,2015
1640,439,307829,4297,27853,lager,industri,sydjylland,2015
1641,265,307829,4297,27853,landbrug,industri,sydjylland,2015
1642,137,307829,4297,27853,maling,industri,sydjylland,2015
1643,658,307829,4297,27853,mekanik,industri,sydjylland,2015
1644,392,307829,4297,27853,naeringsmiddel,industri,sydjylland,2015
1645,118,307829,4297,27853,tekstil,industri,sydjylland,2015
1646,649,307829,4297,27853,transport,industri,sydjylland,2015
1647,121,307829,4297,27853,traeindustri,industri,sydjylland,2015
1648,280,307829,4297,27853,toemrer,industri,sydjylland,2015
1649,139,307829,3246,27853,design,salg,sydjylland,2015
1650,121,307829,3246,27853,ejendomsmaegler,salg,sydjylland,2015
1651,199,307829,3246,27853,grafisk,salg,sydjylland,2015
1652,239,307829,3246,27853,kommunikation,salg,sydjylland,2015
1653,262,307829,3246,27853,kultur,salg,sydjylland,2015
1654,520,307829,3246,27853,marketing,salg,sydjylland,2015
1655,1871,307829,3246,27853,salg,salg,sydjylland,2015
1656,2,307829,3246,27853,salgskurser,salg,sydjylland,2015
1657,41,307829,3246,27853,franchise,salg,sydjylland,2015
1658,142,307829,3246,27853,telemarketing,salg,sydjylland,2015
1659,80,307829,3375,27853,bibliotek,undervisning,sydjylland,2015
1660,333,307829,3375,27853,forskning,undervisning,sydjylland,2015
1661,1337,307829,3375,27853,laerer,undervisning,sydjylland,2015
1662,1398,307829,3375,27853,paedagog,undervisning,sydjylland,2015
1663,0,307829,4753,27853,akademisk,kontor,sydjylland,2015
1664,121,307829,4753,27853,ejendomsmaegler,kontor,sydjylland,2015
1665,134,307829,4753,27853,ejendomsservice,kontor,sydjylland,2015
1666,439,307829,4753,27853,finans,kontor,sydjylland,2015
1667,329,307829,4753,27853,indkoeb,kontor,sydjylland,2015
1668,233,307829,4753,27853,jura,kontor,sydjylland,2015
1669,1324,307829,4753,27853,kontor,kontor,sydjylland,2015
1670,2,307829,4753,27853,kontorkurser,kontor,sydjylland,2015
1671,251,307829,4753,27853,kontorelev,kontor,sydjylland,2015
1672,472,307829,4753,27853,logistik,kontor,sydjylland,2015
1673,414,307829,4753,27853,offentlig,kontor,sydjylland,2015
1674,389,307829,4753,27853,oversaettelse,kontor,sydjylland,2015
1675,292,307829,4753,27853,sekretaer,kontor,sydjylland,2015
1676,1224,307829,4753,27853,oekonomi,kontor,sydjylland,2015
1677,572,307829,4001,27853,laege,social,sydjylland,2015
1678,159,307829,4001,27853,laegesekretaer,social,sydjylland,2015
1679,1300,307829,4001,27853,pleje,social,sydjylland,2015
1680,216,307829,4001,27853,psykologi,social,sydjylland,2015
1681,392,307829,4001,27853,socialraadgivning,social,sydjylland,2015
1682,171,307829,4001,27853,tandlaege,social,sydjylland,2015
1683,100,307829,4001,27853,teknisksundhed,social,sydjylland,2015
1684,283,307829,4001,27853,terapi,social,sydjylland,2015
1685,409,307829,3042,27853,elev,oevrige,sydjylland,2015
1686,0,307829,3042,27853,forsvar,oevrige,sydjylland,2015
1687,624,307829,3042,27853,frivilligt,oevrige,sydjylland,2015
