,year,area,sektor,jobtype,n_jobtype_area_,n_sektor_area,n_area,n_year
9259,2015,danmark,industri,tekstil,649,24475,242349,307829
9260,2015,danmark,industri,transport,4081,24475,242349,307829
9261,2015,danmark,industri,traeindustri,810,24475,242349,307829
9262,2015,danmark,industri,toemrer,1842,24475,242349,307829
9263,2015,danmark,salg,design,617,25194,242349,307829
9265,2015,danmark,salg,grafisk,1088,25194,242349,307829
9266,2015,danmark,salg,kommunikation,2321,25194,242349,307829
9267,2015,danmark,salg,kultur,1719,25194,242349,307829
9268,2015,danmark,salg,marketing,3884,25194,242349,307829
9269,2015,danmark,salg,salg,13880,25194,242349,307829
9270,2015,danmark,salg,salgskurser,75,25194,242349,307829
9271,2015,danmark,salg,franchise,90,25194,242349,307829
9272,2015,danmark,salg,telemarketing,1833,25194,242349,307829
9273,2015,danmark,undervisning,bibliotek,688,37211,242349,307829
9274,2015,danmark,undervisning,forskning,9678,37211,242349,307829
9275,2015,danmark,undervisning,laerer,9974,37211,242349,307829
9276,2015,danmark,undervisning,paedagog,15385,37211,242349,307829
9277,2015,danmark,kontor,akademisk,0,42372,242349,307829
9278,2015,danmark,kontor,ejendomsmaegler,1136,42372,242349,307829
9279,2015,danmark,kontor,ejendomsservice,1296,42372,242349,307829
9280,2015,danmark,kontor,finans,5591,42372,242349,307829
9281,2015,danmark,kontor,indkoeb,2168,42372,242349,307829
9282,2015,danmark,kontor,jura,2475,42372,242349,307829
9283,2015,danmark,kontor,kontor,13914,42372,242349,307829
9284,2015,danmark,kontor,kontorkurser,285,42372,242349,307829
9285,2015,danmark,kontor,kontorelev,1565,42372,242349,307829
9286,2015,danmark,kontor,logistik,2617,42372,242349,307829
9287,2015,danmark,kontor,offentlig,4321,42372,242349,307829
9288,2015,danmark,kontor,oversaettelse,1459,42372,242349,307829
9289,2015,danmark,kontor,sekretaer,2517,42372,242349,307829
9290,2015,danmark,kontor,oekonomi,10784,42372,242349,307829
9291,2015,danmark,social,laege,5486,39061,242349,307829
9292,2015,danmark,social,laegesekretaer,1593,39061,242349,307829
9293,2015,danmark,social,pleje,11999,39061,242349,307829
9294,2015,danmark,social,psykologi,1784,39061,242349,307829
9295,2015,danmark,social,socialraadgivning,3397,39061,242349,307829
9296,2015,danmark,social,tandlaege,1344,39061,242349,307829
9297,2015,danmark,social,teknisksundhed,692,39061,242349,307829
9298,2015,danmark,social,terapi,2600,39061,242349,307829
9299,2015,danmark,oevrige,elev,2007,29188,242349,307829
9300,2015,danmark,oevrige,forsvar,0,29188,242349,307829
9301,2015,danmark,oevrige,frivilligt,6848,29188,242349,307829
9302,2015,danmark,oevrige,student,7011,29188,242349,307829
9303,2015,danmark,oevrige,studiepraktik,2247,29188,242349,307829
9304,2015,danmark,oevrige,oevrige,9719,29188,242349,307829
9305,2015,danmark,oevrige,kurseroevrige,112,29188,242349,307829
9306,2016,storkoebenhavn,it,database,763,17241,104127,272062
9307,2016,storkoebenhavn,it,itdrift,2377,17241,104127,272062
9308,2016,storkoebenhavn,it,itkurser,386,17241,104127,272062
9310,2016,storkoebenhavn,it,internet,1147,17241,104127,272062
9311,2016,storkoebenhavn,it,systemudvikling,12405,17241,104127,272062
9312,2016,storkoebenhavn,it,telekom,186,17241,104127,272062
9313,2016,storkoebenhavn,it,virksomhedssystemer,1557,17241,104127,272062
9314,2016,storkoebenhavn,ingenioer,byggeteknik,1988,7282,104127,272062
9315,2016,storkoebenhavn,ingenioer,elektronik,1047,7282,104127,272062
9316,2016,storkoebenhavn,ingenioer,kemi,1834,7282,104127,272062
9318,2016,storkoebenhavn,ingenioer,maskiningenioer,1094,7282,104127,272062
9319,2016,storkoebenhavn,ingenioer,medicinal,1503,7282,104127,272062
9320,2016,storkoebenhavn,ingenioer,produktionsteknik,1881,7282,104127,272062
9321,2016,storkoebenhavn,ledelse,detailledelse,0,12280,104127,272062
9322,2016,storkoebenhavn,ledelse,freelancekonsulent,325,12280,104127,272062
9323,2016,storkoebenhavn,ledelse,hrkurser,68,12280,104127,272062
9324,2016,storkoebenhavn,ledelse,itledelse,1713,12280,104127,272062
9325,2016,storkoebenhavn,ledelse,institutions,497,12280,104127,272062
9326,2016,storkoebenhavn,ledelse,leder,3060,12280,104127,272062
9327,2016,storkoebenhavn,ledelse,teknikledelse,672,12280,104127,272062
9328,2016,storkoebenhavn,ledelse,personale,1404,12280,104127,272062
9329,2016,storkoebenhavn,ledelse,projektledelse,4981,12280,104127,272062
9330,2016,storkoebenhavn,ledelse,salgschef,702,12280,104127,272062
9331,2016,storkoebenhavn,ledelse,topledelse,146,12280,104127,272062
9332,2016,storkoebenhavn,ledelse,virksomhedsudvikling,0,12280,104127,272062
9333,2016,storkoebenhavn,ledelse,oekonomichef,330,12280,104127,272062
9334,2016,storkoebenhavn,handel,bud,136,13057,104127,272062
9335,2016,storkoebenhavn,handel,boernepasning,125,13057,104127,272062
9336,2016,storkoebenhavn,handel,detailhandel,6534,13057,104127,272062
9338,2016,storkoebenhavn,handel,frisoer,174,13057,104127,272062
9339,2016,storkoebenhavn,handel,hotel,3865,13057,104127,272062
9340,2016,storkoebenhavn,handel,rengoering,1221,13057,104127,272062
9341,2016,storkoebenhavn,handel,service,615,13057,104127,272062
9342,2016,storkoebenhavn,handel,sikkerhed,357,13057,104127,272062
9343,2016,storkoebenhavn,industri,blik,567,7672,104127,272062
9344,2016,storkoebenhavn,industri,byggeri,754,7672,104127,272062
9345,2016,storkoebenhavn,industri,elektriker,1200,7672,104127,272062
9346,2016,storkoebenhavn,industri,industri,522,7672,104127,272062
9347,2016,storkoebenhavn,industri,jern,371,7672,104127,272062
9348,2016,storkoebenhavn,industri,lager,846,7672,104127,272062
9349,2016,storkoebenhavn,industri,landbrug,298,7672,104127,272062
9350,2016,storkoebenhavn,industri,maling,253,7672,104127,272062
9351,2016,storkoebenhavn,industri,mekanik,944,7672,104127,272062
9352,2016,storkoebenhavn,industri,naeringsmiddel,635,7672,104127,272062
9353,2016,storkoebenhavn,industri,tekstil,69,7672,104127,272062
9354,2016,storkoebenhavn,industri,transport,1275,7672,104127,272062
9355,2016,storkoebenhavn,industri,traeindustri,86,7672,104127,272062
9356,2016,storkoebenhavn,industri,toemrer,619,7672,104127,272062
9357,2016,storkoebenhavn,salg,design,118,12223,104127,272062
9359,2016,storkoebenhavn,salg,grafisk,327,12223,104127,272062
9360,2016,storkoebenhavn,salg,kommunikation,1609,12223,104127,272062
9361,2016,storkoebenhavn,salg,kultur,395,12223,104127,272062
9362,2016,storkoebenhavn,salg,marketing,2539,12223,104127,272062
9363,2016,storkoebenhavn,salg,salg,6298,12223,104127,272062
9364,2016,storkoebenhavn,salg,salgskurser,64,12223,104127,272062
9365,2016,storkoebenhavn,salg,franchise,29,12223,104127,272062
9366,2016,storkoebenhavn,salg,telemarketing,692,12223,104127,272062
9367,2016,storkoebenhavn,undervisning,bibliotek,171,16498,104127,272062
9368,2016,storkoebenhavn,undervisning,forskning,6478,16498,104127,272062
9369,2016,storkoebenhavn,undervisning,laerer,2866,16498,104127,272062
9370,2016,storkoebenhavn,undervisning,paedagog,6528,16498,104127,272062
9371,2016,storkoebenhavn,kontor,akademisk,0,23129,104127,272062
9372,2016,storkoebenhavn,kontor,ejendomsmaegler,483,23129,104127,272062
9373,2016,storkoebenhavn,kontor,ejendomsservice,583,23129,104127,272062
9374,2016,storkoebenhavn,kontor,finans,3817,23129,104127,272062
9375,2016,storkoebenhavn,kontor,indkoeb,806,23129,104127,272062
9376,2016,storkoebenhavn,kontor,jura,1767,23129,104127,272062
9377,2016,storkoebenhavn,kontor,kontor,7760,23129,104127,272062
9378,2016,storkoebenhavn,kontor,kontorkurser,232,23129,104127,272062
9379,2016,storkoebenhavn,kontor,kontorelev,617,23129,104127,272062
9380,2016,storkoebenhavn,kontor,logistik,1097,23129,104127,272062
9381,2016,storkoebenhavn,kontor,offentlig,2176,23129,104127,272062
9382,2016,storkoebenhavn,kontor,oversaettelse,487,23129,104127,272062
9383,2016,storkoebenhavn,kontor,sekretaer,1031,23129,104127,272062
9384,2016,storkoebenhavn,kontor,oekonomi,6210,23129,104127,272062
9385,2016,storkoebenhavn,social,laege,1702,13440,104127,272062
9386,2016,storkoebenhavn,social,laegesekretaer,295,13440,104127,272062
9387,2016,storkoebenhavn,social,pleje,4081,13440,104127,272062
9388,2016,storkoebenhavn,social,psykologi,435,13440,104127,272062
9389,2016,storkoebenhavn,social,socialraadgivning,907,13440,104127,272062
9390,2016,storkoebenhavn,social,tandlaege,351,13440,104127,272062
9391,2016,storkoebenhavn,social,teknisksundhed,156,13440,104127,272062
9392,2016,storkoebenhavn,social,terapi,854,13440,104127,272062
9393,2016,storkoebenhavn,oevrige,elev,643,10178,104127,272062
9394,2016,storkoebenhavn,oevrige,forsvar,0,10178,104127,272062
9395,2016,storkoebenhavn,oevrige,frivilligt,2387,10178,104127,272062
9396,2016,storkoebenhavn,oevrige,student,2835,10178,104127,272062
9397,2016,storkoebenhavn,oevrige,studiepraktik,697,10178,104127,272062
9398,2016,storkoebenhavn,oevrige,oevrige,3084,10178,104127,272062
9399,2016,storkoebenhavn,oevrige,kurseroevrige,42,10178,104127,272062
9400,2016,nordsjaelland,it,database,98,1636,19654,272062
9401,2016,nordsjaelland,it,itdrift,255,1636,19654,272062
9402,2016,nordsjaelland,it,itkurser,0,1636,19654,272062
9404,2016,nordsjaelland,it,internet,144,1636,19654,272062
9405,2016,nordsjaelland,it,systemudvikling,1120,1636,19654,272062
9406,2016,nordsjaelland,it,telekom,10,1636,19654,272062
9407,2016,nordsjaelland,it,virksomhedssystemer,201,1636,19654,272062
9408,2016,nordsjaelland,ingenioer,byggeteknik,358,1875,19654,272062
9409,2016,nordsjaelland,ingenioer,elektronik,388,1875,19654,272062
9410,2016,nordsjaelland,ingenioer,kemi,516,1875,19654,272062
9412,2016,nordsjaelland,ingenioer,maskiningenioer,299,1875,19654,272062
9413,2016,nordsjaelland,ingenioer,medicinal,407,1875,19654,272062
9414,2016,nordsjaelland,ingenioer,produktionsteknik,565,1875,19654,272062
9415,2016,nordsjaelland,ledelse,detailledelse,0,2160,19654,272062
9416,2016,nordsjaelland,ledelse,freelancekonsulent,62,2160,19654,272062
9417,2016,nordsjaelland,ledelse,hrkurser,1,2160,19654,272062
9418,2016,nordsjaelland,ledelse,itledelse,172,2160,19654,272062
9419,2016,nordsjaelland,ledelse,institutions,336,2160,19654,272062
9420,2016,nordsjaelland,ledelse,leder,589,2160,19654,272062
9421,2016,nordsjaelland,ledelse,teknikledelse,170,2160,19654,272062
9422,2016,nordsjaelland,ledelse,personale,207,2160,19654,272062
9423,2016,nordsjaelland,ledelse,projektledelse,680,2160,19654,272062
9424,2016,nordsjaelland,ledelse,salgschef,92,2160,19654,272062
9425,2016,nordsjaelland,ledelse,topledelse,13,2160,19654,272062
9426,2016,nordsjaelland,ledelse,virksomhedsudvikling,0,2160,19654,272062
9427,2016,nordsjaelland,ledelse,oekonomichef,44,2160,19654,272062
9428,2016,nordsjaelland,handel,bud,32,3131,19654,272062
9429,2016,nordsjaelland,handel,boernepasning,24,3131,19654,272062
9430,2016,nordsjaelland,handel,detailhandel,1737,3131,19654,272062
9432,2016,nordsjaelland,handel,frisoer,145,3131,19654,272062
9433,2016,nordsjaelland,handel,hotel,721,3131,19654,272062
9434,2016,nordsjaelland,handel,rengoering,301,3131,19654,272062
9435,2016,nordsjaelland,handel,service,134,3131,19654,272062
9436,2016,nordsjaelland,handel,sikkerhed,63,3131,19654,272062
9437,2016,nordsjaelland,industri,blik,109,1880,19654,272062
9438,2016,nordsjaelland,industri,byggeri,199,1880,19654,272062
9439,2016,nordsjaelland,industri,elektriker,229,1880,19654,272062
9440,2016,nordsjaelland,industri,industri,239,1880,19654,272062
9441,2016,nordsjaelland,industri,jern,119,1880,19654,272062
9442,2016,nordsjaelland,industri,lager,153,1880,19654,272062
9443,2016,nordsjaelland,industri,landbrug,125,1880,19654,272062
9444,2016,nordsjaelland,industri,maling,38,1880,19654,272062
9445,2016,nordsjaelland,industri,mekanik,282,1880,19654,272062
9446,2016,nordsjaelland,industri,naeringsmiddel,210,1880,19654,272062
9447,2016,nordsjaelland,industri,tekstil,23,1880,19654,272062
9448,2016,nordsjaelland,industri,transport,164,1880,19654,272062
9449,2016,nordsjaelland,industri,traeindustri,31,1880,19654,272062
9450,2016,nordsjaelland,industri,toemrer,125,1880,19654,272062
9451,2016,nordsjaelland,salg,design,19,1621,19654,272062
9453,2016,nordsjaelland,salg,grafisk,32,1621,19654,272062
9454,2016,nordsjaelland,salg,kommunikation,140,1621,19654,272062
9455,2016,nordsjaelland,salg,kultur,125,1621,19654,272062
9456,2016,nordsjaelland,salg,marketing,366,1621,19654,272062
9457,2016,nordsjaelland,salg,salg,776,1621,19654,272062
9458,2016,nordsjaelland,salg,salgskurser,1,1621,19654,272062
9459,2016,nordsjaelland,salg,franchise,6,1621,19654,272062
9460,2016,nordsjaelland,salg,telemarketing,78,1621,19654,272062
9461,2016,nordsjaelland,undervisning,bibliotek,36,4256,19654,272062
9462,2016,nordsjaelland,undervisning,forskning,1275,4256,19654,272062
9463,2016,nordsjaelland,undervisning,laerer,967,4256,19654,272062
9464,2016,nordsjaelland,undervisning,paedagog,1721,4256,19654,272062
9465,2016,nordsjaelland,kontor,akademisk,0,2938,19654,272062
9466,2016,nordsjaelland,kontor,ejendomsmaegler,106,2938,19654,272062
9467,2016,nordsjaelland,kontor,ejendomsservice,113,2938,19654,272062
9468,2016,nordsjaelland,kontor,finans,404,2938,19654,272062
9469,2016,nordsjaelland,kontor,indkoeb,121,2938,19654,272062
9470,2016,nordsjaelland,kontor,jura,132,2938,19654,272062
9471,2016,nordsjaelland,kontor,kontor,916,2938,19654,272062
9472,2016,nordsjaelland,kontor,kontorkurser,2,2938,19654,272062
9473,2016,nordsjaelland,kontor,kontorelev,85,2938,19654,272062
9474,2016,nordsjaelland,kontor,logistik,146,2938,19654,272062
9475,2016,nordsjaelland,kontor,offentlig,508,2938,19654,272062
9476,2016,nordsjaelland,kontor,oversaettelse,80,2938,19654,272062
9477,2016,nordsjaelland,kontor,sekretaer,163,2938,19654,272062
9478,2016,nordsjaelland,kontor,oekonomi,754,2938,19654,272062
9479,2016,nordsjaelland,social,laege,170,3799,19654,272062
9480,2016,nordsjaelland,social,laegesekretaer,61,3799,19654,272062
9481,2016,nordsjaelland,social,pleje,1739,3799,19654,272062
9482,2016,nordsjaelland,social,psykologi,92,3799,19654,272062
9483,2016,nordsjaelland,social,socialraadgivning,320,3799,19654,272062
9484,2016,nordsjaelland,social,tandlaege,73,3799,19654,272062
9485,2016,nordsjaelland,social,teknisksundhed,45,3799,19654,272062
9486,2016,nordsjaelland,social,terapi,252,3799,19654,272062
9487,2016,nordsjaelland,oevrige,elev,161,1578,19654,272062
9488,2016,nordsjaelland,oevrige,forsvar,0,1578,19654,272062
9489,2016,nordsjaelland,oevrige,frivilligt,448,1578,19654,272062
9490,2016,nordsjaelland,oevrige,student,310,1578,19654,272062
9491,2016,nordsjaelland,oevrige,studiepraktik,47,1578,19654,272062
9492,2016,nordsjaelland,oevrige,oevrige,545,1578,19654,272062
9493,2016,nordsjaelland,oevrige,kurseroevrige,2,1578,19654,272062
9494,2016,region-sjaelland,it,database,38,986,26341,272062
9495,2016,region-sjaelland,it,itdrift,236,986,26341,272062
9496,2016,region-sjaelland,it,itkurser,175,986,26341,272062
9498,2016,region-sjaelland,it,internet,65,986,26341,272062
9499,2016,region-sjaelland,it,systemudvikling,465,986,26341,272062
9500,2016,region-sjaelland,it,telekom,18,986,26341,272062
9501,2016,region-sjaelland,it,virksomhedssystemer,87,986,26341,272062
9502,2016,region-sjaelland,ingenioer,byggeteknik,552,1817,26341,272062
9503,2016,region-sjaelland,ingenioer,elektronik,243,1817,26341,272062
9504,2016,region-sjaelland,ingenioer,kemi,387,1817,26341,272062
9506,2016,region-sjaelland,ingenioer,maskiningenioer,332,1817,26341,272062
9507,2016,region-sjaelland,ingenioer,medicinal,255,1817,26341,272062
9508,2016,region-sjaelland,ingenioer,produktionsteknik,447,1817,26341,272062
9509,2016,region-sjaelland,ledelse,detailledelse,0,2373,26341,272062
9510,2016,region-sjaelland,ledelse,freelancekonsulent,90,2373,26341,272062
9511,2016,region-sjaelland,ledelse,hrkurser,3,2373,26341,272062
9512,2016,region-sjaelland,ledelse,itledelse,95,2373,26341,272062
9513,2016,region-sjaelland,ledelse,institutions,257,2373,26341,272062
9514,2016,region-sjaelland,ledelse,leder,843,2373,26341,272062
9515,2016,region-sjaelland,ledelse,teknikledelse,198,2373,26341,272062
9516,2016,region-sjaelland,ledelse,personale,169,2373,26341,272062
9517,2016,region-sjaelland,ledelse,projektledelse,671,2373,26341,272062
9518,2016,region-sjaelland,ledelse,salgschef,174,2373,26341,272062
9519,2016,region-sjaelland,ledelse,topledelse,38,2373,26341,272062
9520,2016,region-sjaelland,ledelse,virksomhedsudvikling,0,2373,26341,272062
9521,2016,region-sjaelland,ledelse,oekonomichef,42,2373,26341,272062
9522,2016,region-sjaelland,handel,bud,91,4529,26341,272062
9523,2016,region-sjaelland,handel,boernepasning,52,4529,26341,272062
9524,2016,region-sjaelland,handel,detailhandel,2308,4529,26341,272062
9526,2016,region-sjaelland,handel,frisoer,89,4529,26341,272062
9527,2016,region-sjaelland,handel,hotel,1069,4529,26341,272062
9528,2016,region-sjaelland,handel,rengoering,619,4529,26341,272062
9529,2016,region-sjaelland,handel,service,269,4529,26341,272062
9530,2016,region-sjaelland,handel,sikkerhed,117,4529,26341,272062
9531,2016,region-sjaelland,industri,blik,262,3972,26341,272062
9532,2016,region-sjaelland,industri,byggeri,558,3972,26341,272062
9533,2016,region-sjaelland,industri,elektriker,463,3972,26341,272062
9534,2016,region-sjaelland,industri,industri,297,3972,26341,272062
9535,2016,region-sjaelland,industri,jern,299,3972,26341,272062
9536,2016,region-sjaelland,industri,lager,360,3972,26341,272062
9537,2016,region-sjaelland,industri,landbrug,247,3972,26341,272062
9538,2016,region-sjaelland,industri,maling,69,3972,26341,272062
9539,2016,region-sjaelland,industri,mekanik,509,3972,26341,272062
9540,2016,region-sjaelland,industri,naeringsmiddel,381,3972,26341,272062
9541,2016,region-sjaelland,industri,tekstil,38,3972,26341,272062
9542,2016,region-sjaelland,industri,transport,625,3972,26341,272062
9543,2016,region-sjaelland,industri,traeindustri,66,3972,26341,272062
9544,2016,region-sjaelland,industri,toemrer,307,3972,26341,272062
9545,2016,region-sjaelland,salg,design,21,2527,26341,272062
9547,2016,region-sjaelland,salg,grafisk,42,2527,26341,272062
9548,2016,region-sjaelland,salg,kommunikation,119,2527,26341,272062
9549,2016,region-sjaelland,salg,kultur,218,2527,26341,272062
9550,2016,region-sjaelland,salg,marketing,173,2527,26341,272062
9551,2016,region-sjaelland,salg,salg,1611,2527,26341,272062
9552,2016,region-sjaelland,salg,salgskurser,4,2527,26341,272062
9553,2016,region-sjaelland,salg,franchise,19,2527,26341,272062
9554,2016,region-sjaelland,salg,telemarketing,113,2527,26341,272062
9555,2016,region-sjaelland,undervisning,bibliotek,23,4268,26341,272062
